,SNO,Gene ID,Transcript ID,Exon ID,Strand,Seq region Name,Exon Start,Exon End,Exon Length
40172,40173,ENSG00000278849,ENST00000610400,ENSE00003749567,-1,9,66164566,66164904,339
40173,40174,ENSG00000278849,ENST00000610400,ENSE00003728849,-1,9,66164295,66164440,146
40174,40175,ENSG00000278849,ENST00000610400,ENSE00003736609,-1,9,66162813,66162887,75
40175,40176,ENSG00000278849,ENST00000610400,ENSE00003727642,-1,9,66162051,66162202,152
40176,40177,ENSG00000278849,ENST00000610400,ENSE00003745717,-1,9,66159954,66160229,276
40177,40178,ENSG00000278849,ENST00000621949,ENSE00003734291,-1,9,66179286,66179430,145
40178,40179,ENSG00000278849,ENST00000621949,ENSE00003750985,-1,9,66171207,66171430,224
40179,40180,ENSG00000278849,ENST00000621949,ENSE00003737144,-1,9,66164524,66164989,466
40180,40181,ENSG00000278869,ENST00000623759,ENSE00003758905,-1,22,49933198,49934074,877
40181,40182,ENSG00000278878,ENST00000623225,ENSE00003758909,-1,21,6670522,6670667,146
40182,40183,ENSG00000278878,ENST00000623225,ENSE00003757409,-1,21,6668152,6668243,92
40183,40184,ENSG00000278878,ENST00000623225,ENSE00003755609,-1,21,6667304,6667962,659
40184,40185,ENSG00000278878,ENST00000624181,ENSE00003755726,-1,21,6670522,6670650,129
40185,40186,ENSG00000278878,ENST00000624181,ENSE00003759608,-1,21,6667710,6668254,545
40186,40187,ENSG00000278884,ENST00000625184,ENSE00003759051,1,21,7020599,7020649,51
40187,40188,ENSG00000278884,ENST00000625184,ENSE00003755035,1,21,7024625,7025166,542
40188,40189,ENSG00000278890,ENST00000624219,ENSE00003755023,1,22,48052646,48058275,5630
40189,40190,ENSG00000278903,ENST00000624576,ENSE00003759444,1,21,6318434,6318604,171
40190,40191,ENSG00000278903,ENST00000624576,ENSE00003758561,1,21,6329548,6329607,60
40191,40192,ENSG00000278903,ENST00000624576,ENSE00003755138,1,21,6354358,6354522,165
40192,40193,ENSG00000278903,ENST00000624576,ENSE00003755215,1,21,6358555,6360415,1861
40193,40194,ENSG00000278903,ENST00000623738,ENSE00003759419,1,21,6318440,6318604,165
40194,40195,ENSG00000278903,ENST00000623738,ENSE00003759766,1,21,6320872,6320974,103
40195,40196,ENSG00000278903,ENST00000623738,ENSE00003756017,1,21,6322600,6322697,98
40196,40197,ENSG00000278903,ENST00000623738,ENSE00003757618,1,21,6356688,6356986,299
40197,40198,ENSG00000278903,ENST00000623989,ENSE00003755719,1,21,6318495,6318604,110
40198,40199,ENSG00000278903,ENST00000623989,ENSE00003759766,1,21,6320872,6320974,103
40199,40200,ENSG00000278903,ENST00000623989,ENSE00003759266,1,21,6321164,6321717,554
40200,40201,ENSG00000278903,ENST00000624165,ENSE00003755719,1,21,6318495,6318604,110
40201,40202,ENSG00000278903,ENST00000624165,ENSE00003755138,1,21,6354358,6354522,165
40202,40203,ENSG00000278903,ENST00000624165,ENSE00003760095,1,21,6358555,6359184,630
40203,40204,ENSG00000278903,ENST00000624847,ENSE00003757672,1,21,6354264,6354522,259
40204,40205,ENSG00000278903,ENST00000624847,ENSE00003758864,1,21,6358555,6358574,20
40205,40206,ENSG00000278903,ENST00000624847,ENSE00003760072,1,21,6358577,6358738,162
40206,40207,ENSG00000278903,ENST00000624847,ENSE00003755945,1,21,6358741,6359767,1027
40207,40208,ENSG00000278910,ENST00000625062,ENSE00003816910,-1,9,69311017,69311111,95
40208,40209,ENSG00000278910,ENST00000625062,ENSE00003759456,-1,9,69306854,69306988,135
40209,40210,ENSG00000278910,ENST00000625062,ENSE00003755980,-1,9,69304936,69305077,142
40210,40211,ENSG00000278910,ENST00000625062,ENSE00003755214,-1,9,69296682,69296867,186
40211,40212,ENSG00000278910,ENST00000624238,ENSE00003820281,-1,9,69306854,69307135,282
40212,40213,ENSG00000278910,ENST00000624238,ENSE00003758077,-1,9,69306148,69306290,143
40213,40214,ENSG00000278910,ENST00000624238,ENSE00003755980,-1,9,69304936,69305077,142
40214,40215,ENSG00000278910,ENST00000624238,ENSE00003757069,-1,9,69296685,69296867,183
40215,40216,ENSG00000278916,ENST00000623122,ENSE00003759794,1,12,94460003,94462484,2482
40216,40217,ENSG00000278921,ENST00000623705,ENSE00003758643,1,5,112419583,112420978,1396
40217,40218,ENSG00000278921,ENST00000624967,ENSE00003755236,1,5,112419583,112420613,1031
40218,40219,ENSG00000278923,ENST00000623604,ENSE00003757900,-1,18,15066529,15066598,70
40219,40220,ENSG00000278923,ENST00000623604,ENSE00003755437,-1,18,15056845,15057381,537
40220,40221,ENSG00000278925,ENST00000623837,ENSE00003755619,-1,5,141825708,141826325,618
40221,40222,ENSG00000278927,ENST00000623896,ENSE00003757836,-1,21,6553770,6553955,186
40222,40223,ENSG00000278927,ENST00000623896,ENSE00003757781,-1,21,6552767,6552930,164
40223,40224,ENSG00000278927,ENST00000623896,ENSE00003755470,-1,21,6550749,6551450,702
40224,40225,ENSG00000278932,ENST00000622961,ENSE00003758425,1,21,9325013,9325100,88
40225,40226,ENSG00000278932,ENST00000622961,ENSE00003757376,1,21,9325631,9325823,193
40226,40227,ENSG00000278932,ENST00000622961,ENSE00003755531,1,21,9327240,9327298,59
40227,40228,ENSG00000278932,ENST00000622961,ENSE00003759392,1,21,9331231,9331290,60
40228,40229,ENSG00000278932,ENST00000622961,ENSE00003757091,1,21,9367174,9367275,102
40229,40230,ENSG00000278932,ENST00000622961,ENSE00003757885,1,21,9368466,9368775,310
40230,40231,ENSG00000278932,ENST00000622995,ENSE00003756331,1,21,9325024,9325223,200
40231,40232,ENSG00000278932,ENST00000622995,ENSE00003758843,1,21,9327240,9327299,60
40232,40233,ENSG00000278932,ENST00000625153,ENSE00003755604,1,21,9325039,9325223,185
40233,40234,ENSG00000278932,ENST00000625153,ENSE00003758597,1,21,9325605,9325823,219
40234,40235,ENSG00000278932,ENST00000625153,ENSE00003755531,1,21,9327240,9327298,59
40235,40236,ENSG00000278932,ENST00000625153,ENSE00003758394,1,21,9343508,9343532,25
40236,40237,ENSG00000278932,ENST00000625153,ENSE00003758871,1,21,9354231,9354319,89
40237,40238,ENSG00000278932,ENST00000624052,ENSE00003756373,1,21,9325052,9325100,49
40238,40239,ENSG00000278932,ENST00000624052,ENSE00003757335,1,21,9325874,9325961,88
40239,40240,ENSG00000278932,ENST00000624052,ENSE00003755531,1,21,9327240,9327298,59
40240,40241,ENSG00000278932,ENST00000623409,ENSE00003756021,1,21,9325059,9325100,42
40241,40242,ENSG00000278932,ENST00000623409,ENSE00003755461,1,21,9327240,9327777,538
40242,40243,ENSG00000278932,ENST00000624162,ENSE00003758698,1,21,9325367,9325823,457
40243,40244,ENSG00000278932,ENST00000624162,ENSE00003758843,1,21,9327240,9327299,60
40244,40245,ENSG00000278955,ENST00000624937,ENSE00003759173,1,21,6858539,6858643,105
40245,40246,ENSG00000278955,ENST00000624937,ENSE00003758401,1,21,6859038,6859216,179
40246,40247,ENSG00000278955,ENST00000624937,ENSE00003759923,1,21,6896995,6897263,269
40247,40248,ENSG00000278970,ENST00000651563,ENSE00003842811,-1,5,180830072,180830659,588
40248,40249,ENSG00000278970,ENST00000651563,ENSE00003850428,-1,5,180828319,180828474,156
40249,40250,ENSG00000278970,ENST00000651563,ENSE00003843576,-1,5,180826871,180827267,397
40250,40251,ENSG00000278970,ENST00000623091,ENSE00003755898,-1,5,180829954,180831605,1652
40251,40252,ENSG00000278996,ENST00000623664,ENSE00003755016,1,21,8197620,8197927,308
40252,40253,ENSG00000278996,ENST00000623664,ENSE00003756341,1,21,8200738,8201052,315
40253,40254,ENSG00000278996,ENST00000623664,ENSE00003759596,1,21,8222961,8223057,97
40254,40255,ENSG00000278996,ENST00000623664,ENSE00003754954,1,21,8223185,8224185,1001
40255,40256,ENSG00000278996,ENST00000623664,ENSE00003759620,1,21,8224347,8224438,92
40256,40257,ENSG00000278996,ENST00000623664,ENSE00003758298,1,21,8226174,8226391,218
40257,40258,ENSG00000278996,ENST00000623664,ENSE00003757619,1,21,8227180,8227646,467
40258,40259,ENSG00000279064,ENST00000623723,ENSE00003758212,-1,21,5709154,5709456,303
40259,40260,ENSG00000279064,ENST00000623723,ENSE00003756092,-1,21,5707004,5707157,154
40260,40261,ENSG00000279070,ENST00000624835,ENSE00003758098,-1,2,74196698,74198560,1863
40261,40262,ENSG00000279072,ENST00000624628,ENSE00003760351,-1,7,56848758,56848800,43
40262,40263,ENSG00000279072,ENST00000624628,ENSE00003759148,-1,7,56847831,56847895,65
40263,40264,ENSG00000279072,ENST00000624628,ENSE00003760276,-1,7,56835196,56835388,193
40264,40265,ENSG00000279072,ENST00000624628,ENSE00003759845,-1,7,56833080,56833138,59
40265,40266,ENSG00000279072,ENST00000624628,ENSE00003759842,-1,7,56809214,56832990,23777
40266,40267,ENSG00000279072,ENST00000623859,ENSE00003756653,-1,7,56815592,56815978,387
40267,40268,ENSG00000279072,ENST00000623859,ENSE00003756495,-1,7,56815467,56815588,122
40268,40269,ENSG00000279072,ENST00000623859,ENSE00003760340,-1,7,56813490,56813628,139
40269,40270,ENSG00000279072,ENST00000623699,ENSE00003756542,-1,7,56817478,56817864,387
40270,40271,ENSG00000279072,ENST00000623699,ENSE00003756901,-1,7,56817353,56817474,122
40271,40272,ENSG00000279072,ENST00000623699,ENSE00003759747,-1,7,56817022,56817160,139
40272,40273,ENSG00000279072,ENST00000601550,ENSE00003087907,-1,7,56819316,56819702,387
40273,40274,ENSG00000279072,ENST00000601550,ENSE00003756632,-1,7,56819191,56819312,122
40274,40275,ENSG00000279072,ENST00000601550,ENSE00003007959,-1,7,56818908,56819046,139
40275,40276,ENSG00000279072,ENST00000623439,ENSE00003089666,-1,7,56811799,56812446,648
40276,40277,ENSG00000279072,ENST00000624051,ENSE00003759680,-1,7,56821298,56821684,387
40277,40278,ENSG00000279072,ENST00000624051,ENSE00003759402,-1,7,56821173,56821294,122
40278,40279,ENSG00000279072,ENST00000624051,ENSE00003759982,-1,7,56820746,56820884,139
40279,40280,ENSG00000279078,ENST00000623342,ENSE00003757669,1,7,127997597,128000077,2481
40280,40281,ENSG00000279082,ENST00000623256,ENSE00003759715,1,20,21569976,21570248,273
40281,40282,ENSG00000279082,ENST00000623256,ENSE00003758274,1,20,21612548,21612683,136
40282,40283,ENSG00000279082,ENST00000623256,ENSE00003755774,1,20,21615383,21615527,145
40283,40284,ENSG00000279082,ENST00000623256,ENSE00003758532,1,20,21615662,21616325,664
40284,40285,ENSG00000279082,ENST00000622928,ENSE00003757353,1,20,21570138,21570248,111
40285,40286,ENSG00000279082,ENST00000622928,ENSE00003758430,1,20,21577595,21578028,434
40286,40287,ENSG00000279082,ENST00000624367,ENSE00003758274,1,20,21612548,21612683,136
40287,40288,ENSG00000279082,ENST00000624367,ENSE00003755774,1,20,21615383,21615527,145
40288,40289,ENSG00000279082,ENST00000624367,ENSE00003757822,1,20,21615613,21615935,323
40289,40290,ENSG00000279082,ENST00000624385,ENSE00003755204,1,20,21612644,21612683,40
40290,40291,ENSG00000279082,ENST00000624385,ENSE00003755774,1,20,21615383,21615527,145
40291,40292,ENSG00000279082,ENST00000624385,ENSE00003758785,1,20,21615613,21615888,276
40292,40293,ENSG00000279082,ENST00000624385,ENSE00003757569,1,20,21619196,21619674,479
40293,40294,ENSG00000279094,ENST00000624261,ENSE00003755185,-1,21,5502369,5502542,174
40294,40295,ENSG00000279094,ENST00000624261,ENSE00003756104,-1,21,5499999,5500101,103
40295,40296,ENSG00000279094,ENST00000624261,ENSE00003755270,-1,21,5499151,5499809,659
40296,40297,ENSG00000279094,ENST00000624859,ENSE00003759427,-1,21,5502369,5502497,129
40297,40298,ENSG00000279094,ENST00000624859,ENSE00003756891,-1,21,5500067,5500101,35
40298,40299,ENSG00000279094,ENST00000624859,ENSE00003755916,-1,21,5499155,5499967,813
40299,40300,ENSG00000279094,ENST00000623227,ENSE00003759427,-1,21,5502369,5502497,129
40300,40301,ENSG00000279094,ENST00000623227,ENSE00003756302,-1,21,5499557,5500101,545
40301,40302,ENSG00000279141,ENST00000626304,ENSE00003767954,-1,9,136615361,136615637,277
40302,40303,ENSG00000279141,ENST00000626304,ENSE00003760903,-1,9,136615095,136615263,169
40303,40304,ENSG00000279141,ENST00000626304,ENSE00003766180,-1,9,136612703,136612903,201
40304,40305,ENSG00000279141,ENST00000626304,ENSE00003761601,-1,9,136612024,136612170,147
40305,40306,ENSG00000279141,ENST00000628780,ENSE00003771624,-1,9,136614124,136617181,3058
40306,40307,ENSG00000279141,ENST00000628780,ENSE00003766180,-1,9,136612703,136612903,201
40307,40308,ENSG00000279141,ENST00000628780,ENSE00003773527,-1,9,136612028,136612170,143
40308,40309,ENSG00000279141,ENST00000623792,ENSE00003756559,-1,9,136616784,136616846,63
40309,40310,ENSG00000279141,ENST00000623792,ENSE00003755618,-1,9,136616312,136616782,471
40310,40311,ENSG00000279145,ENST00000623483,ENSE00003756879,-1,15,55171378,55176739,5362
40311,40312,ENSG00000279151,ENST00000624517,ENSE00003759704,1,1,16701546,16701695,150
40312,40313,ENSG00000279151,ENST00000624517,ENSE00003759235,1,1,16702955,16703074,120
40313,40314,ENSG00000279151,ENST00000624517,ENSE00003757343,1,1,16705459,16705594,136
40314,40315,ENSG00000279206,ENST00000624116,ENSE00003757648,1,16,72772673,72773272,600
40315,40316,ENSG00000279217,ENST00000624264,ENSE00003758347,1,22,36071000,36085573,14574
40316,40317,ENSG00000279240,ENST00000514282,ENSE00002024391,-1,5,136396888,136397042,155
40317,40318,ENSG00000279240,ENST00000514282,ENSE00002027430,-1,5,136376348,136376606,259
40318,40319,ENSG00000279243,ENST00000622944,ENSE00003759865,-1,11,65487890,65488136,247
40319,40320,ENSG00000279243,ENST00000622944,ENSE00003757166,-1,11,65487526,65487620,95
40320,40321,ENSG00000279243,ENST00000622944,ENSE00003758726,-1,11,65487241,65487434,194
40321,40322,ENSG00000279243,ENST00000650251,ENSE00003840686,-1,11,65487886,65488228,343
40322,40323,ENSG00000279243,ENST00000650251,ENSE00003757166,-1,11,65487526,65487620,95
40323,40324,ENSG00000279243,ENST00000650251,ENSE00003834571,-1,11,65487246,65487434,189
40324,40325,ENSG00000279245,ENST00000625204,ENSE00003757863,1,X,154571248,154571960,713
40325,40326,ENSG00000279245,ENST00000625031,ENSE00003759451,1,X,154571248,154571955,708
40326,40327,ENSG00000279261,ENST00000640945,ENSE00003810472,-1,1,234757619,234760056,2438
40327,40328,ENSG00000279261,ENST00000624397,ENSE00003755480,-1,1,234757621,234760056,2436
40328,40329,ENSG00000279278,ENST00000624350,ENSE00003757759,1,22,22264601,22273020,8420
40329,40330,ENSG00000279298,ENST00000623422,ENSE00003757165,-1,22,25251523,25252602,1080
40330,40331,ENSG00000279313,ENST00000623347,ENSE00003756510,-1,21,6997592,6997737,146
40331,40332,ENSG00000279313,ENST00000623347,ENSE00003757157,-1,21,6995222,6995313,92
40332,40333,ENSG00000279313,ENST00000623347,ENSE00003755088,-1,21,6994374,6995032,659
40333,40334,ENSG00000279321,ENST00000624226,ENSE00003756791,1,21,9913117,9913506,390
40334,40335,ENSG00000279321,ENST00000624226,ENSE00003756333,1,21,9914407,9914713,307
40335,40336,ENSG00000279321,ENST00000623559,ENSE00003757411,1,21,9913361,9913506,146
40336,40337,ENSG00000279321,ENST00000623559,ENSE00003756388,1,21,9914093,9914182,90
40337,40338,ENSG00000279321,ENST00000623559,ENSE00003758158,1,21,9914407,9914846,440
40338,40339,ENSG00000279325,ENST00000625090,ENSE00003755908,1,13,53193667,53193744,78
40339,40340,ENSG00000279325,ENST00000625090,ENSE00003756804,1,13,53198054,53198540,487
40340,40341,ENSG00000279418,ENST00000625073,ENSE00003757642,1,7,156540491,156541103,613
40341,40342,ENSG00000279440,ENST00000623027,ENSE00003756033,1,22,27019369,27024550,5182
40342,40343,ENSG00000279442,ENST00000623199,ENSE00003755131,-1,22,15298378,15304556,6179
40343,40344,ENSG00000279494,ENST00000624617,ENSE00003758142,1,22,49851425,49853364,1940
40344,40345,ENSG00000279501,ENST00000623236,ENSE00003758547,-1,21,9018548,9018670,123
40345,40346,ENSG00000279501,ENST00000623236,ENSE00003755361,-1,21,8996496,8996599,104
40346,40347,ENSG00000279516,ENST00000623511,ENSE00003758598,1,13,18195297,18195411,115
40347,40348,ENSG00000279516,ENST00000623511,ENSE00003757855,1,13,18218999,18219057,59
40348,40349,ENSG00000279516,ENST00000623511,ENSE00003758718,1,13,18219526,18219550,25
40349,40350,ENSG00000279516,ENST00000623511,ENSE00003756305,1,13,18222495,18222581,87
40350,40351,ENSG00000279516,ENST00000623511,ENSE00003757389,1,13,18227479,18227544,66
40351,40352,ENSG00000279516,ENST00000623511,ENSE00003756406,1,13,18229547,18229608,62
40352,40353,ENSG00000279516,ENST00000623511,ENSE00003759256,1,13,18230074,18230107,34
40353,40354,ENSG00000279516,ENST00000623511,ENSE00003757767,1,13,18230503,18232024,1522
40354,40355,ENSG00000279516,ENST00000651377,ENSE00003849697,1,13,18195317,18195411,95
40355,40356,ENSG00000279516,ENST00000651377,ENSE00003843008,1,13,18218999,18219084,86
40356,40357,ENSG00000279516,ENST00000651377,ENSE00003844878,1,13,18222497,18222581,85
40357,40358,ENSG00000279516,ENST00000651377,ENSE00003757389,1,13,18227479,18227544,66
40358,40359,ENSG00000279516,ENST00000651377,ENSE00003756406,1,13,18229547,18229608,62
40359,40360,ENSG00000279516,ENST00000651377,ENSE00003759256,1,13,18230074,18230107,34
40360,40361,ENSG00000279516,ENST00000651377,ENSE00003849125,1,13,18230503,18232023,1521
40361,40362,ENSG00000279516,ENST00000651051,ENSE00003841809,1,13,18211959,18212062,104
40362,40363,ENSG00000279516,ENST00000651051,ENSE00003848675,1,13,18215311,18215357,47
40363,40364,ENSG00000279516,ENST00000651051,ENSE00003843008,1,13,18218999,18219084,86
40364,40365,ENSG00000279516,ENST00000651051,ENSE00003844878,1,13,18222497,18222581,85
40365,40366,ENSG00000279516,ENST00000651051,ENSE00003849826,1,13,18227479,18227554,76
40366,40367,ENSG00000279516,ENST00000651051,ENSE00003844049,1,13,18229558,18229608,51
40367,40368,ENSG00000279516,ENST00000651051,ENSE00003846453,1,13,18230074,18230481,408
40368,40369,ENSG00000279558,ENST00000624102,ENSE00003756129,1,5,141078076,141078214,139
40369,40370,ENSG00000279558,ENST00000624102,ENSE00003758672,1,5,141080419,141080515,97
40370,40371,ENSG00000279558,ENST00000624102,ENSE00003755332,1,5,141084284,141084481,198
40371,40372,ENSG00000279571,ENST00000624141,ENSE00003755447,-1,9,127690098,127690840,743
40372,40373,ENSG00000279579,ENST00000623794,ENSE00003755809,1,21,8759077,8759861,785
40373,40374,ENSG00000279579,ENST00000623794,ENSE00003755112,1,21,8761276,8761335,60
40374,40375,ENSG00000279579,ENST00000624813,ENSE00003757092,1,21,8759081,8759261,181
40375,40376,ENSG00000279579,ENST00000624813,ENSE00003755112,1,21,8761276,8761335,60
40376,40377,ENSG00000279597,ENST00000623197,ENSE00003756755,1,22,49534062,49534926,865
40377,40378,ENSG00000279607,ENST00000624651,ENSE00003758553,1,10,93071972,93072081,110
40378,40379,ENSG00000279607,ENST00000624651,ENSE00003756702,1,10,93073010,93073466,457
40379,40380,ENSG00000279636,ENST00000623548,ENSE00003755389,1,14,58288033,58289158,1126
40380,40381,ENSG00000279636,ENST00000627309,ENSE00003765924,1,14,58288033,58289147,1115
40381,40382,ENSG00000279652,ENST00000625157,ENSE00003757716,1,22,35992321,36000469,8149
40382,40383,ENSG00000279668,ENST00000636687,ENSE00003793657,-1,17,33984187,33984316,130
40383,40384,ENSG00000279668,ENST00000636687,ENSE00003793704,-1,17,33827728,33828481,754
40384,40385,ENSG00000279668,ENST00000637947,ENSE00002697058,-1,17,33932600,33932685,86
40385,40386,ENSG00000279668,ENST00000637947,ENSE00003800767,-1,17,33827757,33828481,725
40386,40387,ENSG00000279668,ENST00000636084,ENSE00003798244,-1,17,33833938,33834567,630
40387,40388,ENSG00000279668,ENST00000636084,ENSE00003799566,-1,17,33827764,33828481,718
40388,40389,ENSG00000279668,ENST00000637478,ENSE00003792538,-1,17,34078894,34079100,207
40389,40390,ENSG00000279668,ENST00000637478,ENSE00003791720,-1,17,34070817,34072325,1509
40390,40391,ENSG00000279668,ENST00000637478,ENSE00002726833,-1,17,33936004,33936822,819
40391,40392,ENSG00000279668,ENST00000637478,ENSE00002697058,-1,17,33932600,33932685,86
40392,40393,ENSG00000279668,ENST00000637478,ENSE00002727374,-1,17,33931132,33931377,246
