,SNO,Index,RefSeq Gene ID,Dbxref,Name,gbkey,Biotype,Type,Seq_id,Strand,Start,End,No. of Transcripts
14770,14771,3046124,gene-KC6,GeneID:641516,KC6,Gene,lncRNA,gene,NC_000018.10,-1,41480271,41520677,1
14771,14772,3046132,gene-LOC105372083,GeneID:105372083,LOC105372083,Gene,lncRNA,gene,NC_000018.10,1,41503900,41507694,1
14772,14773,3046140,gene-LOC105372085,GeneID:105372085,LOC105372085,Gene,lncRNA,gene,NC_000018.10,-1,41873593,41908263,1
14773,14774,3046374,gene-LINC00907,"GeneID:284260,HGNC:HGNC:44327",LINC00907,Gene,lncRNA,gene,NC_000018.10,1,42186668,42691426,5
14774,14775,3046452,gene-LOC105372088,GeneID:105372088,LOC105372088,Gene,lncRNA,gene,NC_000018.10,-1,43810694,43933366,1
14775,14776,3046458,gene-LOC105372087,GeneID:105372087,LOC105372087,Gene,lncRNA,gene,NC_000018.10,1,43883927,43889124,1
14776,14777,3046468,gene-LINC01478,"GeneID:101927921,HGNC:HGNC:51121",LINC01478,Gene,lncRNA,gene,NC_000018.10,-1,44323435,44531697,1
14777,14778,3046476,gene-LINC01601,"GeneID:105667213,HGNC:HGNC:51651",LINC01601,Gene,lncRNA,gene,NC_000018.10,1,44531779,44553903,1
14778,14779,3046483,gene-LOC105372089,GeneID:105372089,LOC105372089,Gene,lncRNA,gene,NC_000018.10,-1,44658494,44664658,1
14779,14780,3046489,gene-LOC101927943,GeneID:101927943,LOC101927943,Gene,lncRNA,gene,NC_000018.10,-1,44676927,44679070,1
14780,14781,3046645,gene-MIR4319,"GeneID:100422829,HGNC:HGNC:38212,miRBase:MI0015848",MIR4319,Gene,miRNA,gene,NC_000018.10,-1,44970082,44970166,2
14781,14782,3046650,gene-LOC105372091,GeneID:105372091,LOC105372091,Gene,lncRNA,gene,NC_000018.10,-1,45130439,45156510,1
14782,14783,3046655,gene-LOC101927961,GeneID:101927961,LOC101927961,Gene,lncRNA,gene,NC_000018.10,-1,45158412,45181413,2
14783,14784,3046876,gene-SLC14A2-AS1,"GeneID:101927980,HGNC:HGNC:51125",SLC14A2-AS1,Gene,lncRNA,gene,NC_000018.10,-1,45420997,45508330,3
14784,14785,3046913,gene-LOC107985153,GeneID:107985153,LOC107985153,Gene,lncRNA,gene,NC_000018.10,-1,45606019,45612766,1
14785,14786,3046917,gene-LOC105372093,GeneID:105372093,LOC105372093,Gene,lncRNA,gene,NC_000018.10,-1,45637050,45782836,2
14786,14787,3046933,gene-LOC105372092,GeneID:105372092,LOC105372092,Gene,lncRNA,gene,NC_000018.10,1,45685481,45723273,4
14787,14788,3048313,gene-LOC105372095,GeneID:105372095,LOC105372095,Gene,lncRNA,gene,NC_000018.10,-1,46388107,46389791,1
14788,14789,3049104,gene-LOC105372096,GeneID:105372096,LOC105372096,Gene,lncRNA,gene,NC_000018.10,-1,46660200,46666435,1
14789,14790,3049184,gene-LOC105372097,GeneID:105372097,LOC105372097,Gene,lncRNA,gene,NC_000018.10,1,46756948,46795297,6
14790,14791,3050974,gene-LOC105372098,GeneID:105372098,LOC105372098,Gene,lncRNA,gene,NC_000018.10,-1,47076100,47100870,2
14791,14792,3051167,gene-MIR4527HG,"GeneID:110175910,HGNC:HGNC:31724",MIR4527HG,Gene,lncRNA,gene,NC_000018.10,1,47285724,47594550,1
14792,14793,3051172,gene-MIR4527,"GeneID:100616264,HGNC:HGNC:41633,miRBase:MI0016894",MIR4527,Gene,miRNA,gene,NC_000018.10,1,47380496,47380565,2
14793,14794,3051181,gene-LOC105372100,GeneID:105372100,LOC105372100,Gene,lncRNA,gene,NC_000018.10,1,47668143,47694841,5
14794,14795,3051524,gene-LOC105372101,GeneID:105372101,LOC105372101,Gene,lncRNA,gene,NC_000018.10,-1,47955495,47958052,1
14795,14796,3051678,gene-LOC105372104,GeneID:105372104,LOC105372104,Gene,lncRNA,gene,NC_000018.10,1,48161869,48182996,4
14796,14797,3052006,gene-LOC107987258,GeneID:107987258,LOC107987258,Gene,lncRNA,gene,NC_000018.10,1,48636694,48646925,1
14797,14798,3052010,gene-MIR4743,"GeneID:100616366,HGNC:HGNC:41894,miRBase:MI0017381",MIR4743,Gene,miRNA,gene,NC_000018.10,1,48670600,48670668,3
14798,14799,3052017,gene-LOC105372107,GeneID:105372107,LOC105372107,Gene,lncRNA,gene,NC_000018.10,-1,48673529,48693915,2
14799,14800,3052026,gene-LOC107985147,GeneID:107985147,LOC107985147,Gene,lncRNA,gene,NC_000018.10,1,48766066,48780154,1
14800,14801,3052030,gene-LOC105372106,GeneID:105372106,LOC105372106,Gene,lncRNA,gene,NC_000018.10,-1,48792490,48800468,3
14801,14802,3052042,gene-LOC105372105,GeneID:105372105,LOC105372105,Gene,lncRNA,gene,NC_000018.10,-1,48832500,48845113,1
14802,14803,3052079,gene-LOC105372108,GeneID:105372108,LOC105372108,Gene,lncRNA,gene,NC_000018.10,-1,48962065,48965133,1
14803,14804,3052088,gene-LOC100129878,GeneID:100129878,LOC100129878,Gene,lncRNA,gene,NC_000018.10,1,49023703,49048474,1
14804,14805,3052841,gene-MIR4744,"GeneID:100616420,HGNC:HGNC:41866,miRBase:MI0017382",MIR4744,Gene,miRNA,gene,NC_000018.10,-1,49049687,49049768,2
14805,14806,3052888,gene-MIR1539,"GeneID:100302257,HGNC:HGNC:35383,miRBase:MI0007260",MIR1539,Gene,miRNA,gene,NC_000018.10,1,49487373,49487422,2
14806,14807,3053006,gene-SNORD58C,"GeneID:100124516,HGNC:HGNC:33613",SNORD58C,Gene,snoRNA,gene,NC_000018.10,-1,49489235,49489324,1
14807,14808,3053009,gene-SNORD58A,"GeneID:26791,HGNC:HGNC:10208",SNORD58A,Gene,snoRNA,gene,NC_000018.10,-1,49491283,49491347,1
14808,14809,3053012,gene-SNORD58B,"GeneID:26790,HGNC:HGNC:10209",SNORD58B,Gene,snoRNA,gene,NC_000018.10,-1,49491664,49491729,1
14809,14810,3053017,gene-LOC101928144,GeneID:101928144,LOC101928144,Gene,lncRNA,gene,NC_000018.10,1,49499320,49527494,2
14810,14811,3053143,gene-LOC105372112,GeneID:105372112,LOC105372112,Gene,lncRNA,gene,NC_000018.10,1,49611973,49706388,1
14811,14812,3053150,gene-LOC112268210,GeneID:112268210,LOC112268210,Gene,lncRNA,gene,NC_000018.10,1,49650363,49653475,1
14812,14813,3053154,gene-LOC107984031,GeneID:107984031,LOC107984031,Gene,lncRNA,gene,NC_000018.10,1,49729538,49740483,1
14813,14814,3053181,gene-SNHG22,"GeneID:103091864,HGNC:HGNC:50285",SNHG22,Gene,lncRNA,gene,NC_000018.10,1,49814023,49851059,1
14814,14815,3053187,gene-SCARNA17,"GeneID:677769,HGNC:HGNC:32574,MIM:615645",SCARNA17,Gene,guide_RNA,gene,NC_000018.10,1,49814023,49814443,1
14815,14816,3053274,gene-MIR4320,"GeneID:100422865,HGNC:HGNC:38369,miRBase:MI0015849",MIR4320,Gene,miRNA,gene,NC_000018.10,-1,50126499,50126563,2
14816,14817,3055475,gene-LOC105372114,GeneID:105372114,LOC105372114,Gene,lncRNA,gene,NC_000018.10,-1,50354009,50374901,1
14817,14818,3055509,gene-LOC105372115,GeneID:105372115,LOC105372115,Gene,lncRNA,gene,NC_000018.10,1,50400138,50410017,1
14818,14819,3055629,gene-LOC105372116,GeneID:105372116,LOC105372116,Gene,lncRNA,gene,NC_000018.10,-1,50748169,50752661,1
14819,14820,3055845,gene-LOC107985152,GeneID:107985152,LOC107985152,Gene,lncRNA,gene,NC_000018.10,-1,50978410,50988799,2
14820,14821,3055854,gene-LOC105372117,GeneID:105372117,LOC105372117,Gene,lncRNA,gene,NC_000018.10,-1,51023373,51030479,1
14821,14822,3055892,gene-LOC105372118,GeneID:105372118,LOC105372118,Gene,lncRNA,gene,NC_000018.10,-1,51192906,51196549,1
14822,14823,3055898,gene-LINC01630,"GeneID:100287225,HGNC:HGNC:52295",LINC01630,Gene,lncRNA,gene,NC_000018.10,1,51392042,51562469,2
14823,14824,3055910,gene-LOC105372120,GeneID:105372120,LOC105372120,Gene,lncRNA,gene,NC_000018.10,-1,51644339,51656433,2
14824,14825,3055927,gene-LOC105372121,GeneID:105372121,LOC105372121,Gene,lncRNA,gene,NC_000018.10,1,52048255,52223696,5
14825,14826,3056302,gene-MIR4528,"GeneID:100616232,HGNC:HGNC:41547,miRBase:MI0016895",MIR4528,Gene,miRNA,gene,NC_000018.10,1,53237101,53237190,2
14826,14827,3056307,gene-LINC01919,"GeneID:102724651,HGNC:HGNC:52739",LINC01919,Gene,lncRNA,gene,NC_000018.10,1,53568447,53597851,1
14827,14828,3056315,gene-LINC01917,"GeneID:101928167,HGNC:HGNC:52736",LINC01917,Gene,lncRNA,gene,NC_000018.10,-1,53579623,53581059,1
14828,14829,3056342,gene-SNORA37,"GeneID:677819,HGNC:HGNC:32630",SNORA37,Gene,snoRNA,gene,NC_000018.10,-1,54222284,54222412,1
14829,14830,3057287,gene-LOC107985125,GeneID:107985125,LOC107985125,Gene,lncRNA,gene,NC_000018.10,-1,54986960,54988301,1
14830,14831,3057293,gene-LOC105372125,GeneID:105372125,LOC105372125,Gene,lncRNA,gene,NC_000018.10,-1,55079050,55085633,1
14831,14832,3057297,gene-LINC01929,"GeneID:101927229,HGNC:HGNC:52751",LINC01929,Gene,lncRNA,gene,NC_000018.10,-1,55105904,55124306,1
14832,14833,3059281,gene-TCF4-AS1,"GeneID:105372127,HGNC:HGNC:51642",TCF4-AS1,Gene,lncRNA,gene,NC_000018.10,1,55452533,55482940,1
14833,14834,3059285,gene-MIR4529,"GeneID:100616290,HGNC:HGNC:41703,miRBase:MI0016896",MIR4529,Gene,miRNA,gene,NC_000018.10,1,55479221,55479298,3
14834,14835,3059295,gene-LOC105372126,GeneID:105372126,LOC105372126,Gene,lncRNA,gene,NC_000018.10,1,55589899,55606858,2
14835,14836,3059306,gene-LOC105372130,GeneID:105372130,LOC105372130,Gene,lncRNA,gene,NC_000018.10,1,55665544,55839884,7
14836,14837,3059357,gene-LINC01415,"GeneID:100132501,HGNC:HGNC:50709",LINC01415,Gene,lncRNA,gene,NC_000018.10,-1,55774601,55781725,3
14837,14838,3059367,gene-LOC107985183,GeneID:107985183,LOC107985183,Gene,lncRNA,gene,NC_000018.10,-1,55851254,55860889,1
14838,14839,3059372,gene-LOC105372131,GeneID:105372131,LOC105372131,Gene,lncRNA,gene,NC_000018.10,1,55862986,55866623,2
14839,14840,3059381,gene-LINC01416,"GeneID:101927273,HGNC:HGNC:51645",LINC01416,Gene,lncRNA,gene,NC_000018.10,-1,55881688,55920199,1
14840,14841,3059387,gene-LOC107985164,GeneID:107985164,LOC107985164,Gene,lncRNA,gene,NC_000018.10,1,55998159,56026101,2
14841,14842,3059395,gene-LOC642484,GeneID:642484,LOC642484,Gene,lncRNA,gene,NC_000018.10,-1,56003613,56191262,1
14842,14843,3059406,gene-LINC01905,"GeneID:102724698,HGNC:HGNC:52724",LINC01905,Gene,lncRNA,gene,NC_000018.10,1,56042278,56096315,2
14843,14844,3059416,gene-LINC01539,"GeneID:100505474,HGNC:HGNC:51307",LINC01539,Gene,lncRNA,gene,NC_000018.10,-1,56083356,56137536,2
14844,14845,3059437,gene-LOC105372132,GeneID:105372132,LOC105372132,Gene,lncRNA,gene,NC_000018.10,1,56137689,56153742,1
14845,14846,3059442,gene-LOC105372135,GeneID:105372135,LOC105372135,Gene,lncRNA,gene,NC_000018.10,1,56573474,56575165,1
14846,14847,3059910,gene-WDR7-OT1,"GeneID:107985140,HGNC:HGNC:45131",WDR7-OT1,Gene,lncRNA,gene,NC_000018.10,1,57034086,57049295,1
14847,14848,3059917,gene-LOC105372136,GeneID:105372136,LOC105372136,Gene,lncRNA,gene,NC_000018.10,1,57050096,57051482,1
14848,14849,3059922,gene-LINC-ROR,"GeneID:100885779,HGNC:HGNC:43773,MIM:615173",LINC-ROR,Gene,lncRNA,gene,NC_000018.10,-1,57054559,57072119,2
14849,14850,3059938,gene-LINC02565,"GeneID:105372138,HGNC:HGNC:53605",LINC02565,Gene,lncRNA,gene,NC_000018.10,-1,57169615,57171194,1
14850,14851,3059960,gene-LOC112267870,GeneID:112267870,LOC112267870,Gene,lncRNA,gene,NC_000018.10,1,57441357,57469778,1
14851,14852,3060313,gene-LOC105372141,GeneID:105372141,LOC105372141,Gene,lncRNA,gene,NC_000018.10,1,57731828,57738674,2
14852,14853,3060328,gene-LOC105372140,GeneID:105372140,LOC105372140,Gene,lncRNA,gene,NC_000018.10,-1,57896335,57901924,2
14853,14854,3062323,gene-LOC105372143,GeneID:105372143,LOC105372143,Gene,lncRNA,gene,NC_000018.10,-1,58189834,58195705,3
14854,14855,3062336,gene-LOC107985182,GeneID:107985182,LOC107985182,Gene,lncRNA,gene,NC_000018.10,1,58445791,58450236,1
14855,14856,3062340,gene-MIR122,"GeneID:406906,HGNC:HGNC:31501,MIM:609582,miRBase:MI0000442",MIR122,Gene,miRNA,gene,NC_000018.10,1,58451074,58451158,3
14856,14857,3062347,gene-MIR3591,"GeneID:100616357,HGNC:HGNC:41875,miRBase:MI0017383",MIR3591,Gene,miRNA,gene,NC_000018.10,-1,58451080,58451152,3
14857,14858,3062539,gene-LOC105372145,GeneID:105372145,LOC105372145,Gene,lncRNA,gene,NC_000018.10,1,58556190,58566678,1
14858,14859,3062543,gene-SNORA108,"GeneID:106635543,HGNC:HGNC:51401",SNORA108,Gene,snoRNA,gene,NC_000018.10,1,58600620,58600752,1
14859,14860,3062548,gene-LOC102724745,GeneID:102724745,LOC102724745,Gene,lncRNA,gene,NC_000018.10,1,58658510,58669343,4
14860,14861,3062720,gene-LOC105372146,GeneID:105372146,LOC105372146,Gene,lncRNA,gene,NC_000018.10,-1,58672336,58698105,2
14861,14862,3062733,gene-LINC01926,"GeneID:105372147,HGNC:HGNC:52748",LINC01926,Gene,lncRNA,gene,NC_000018.10,1,58813880,58834364,1
14862,14863,3063397,gene-LOC107987259,GeneID:107987259,LOC107987259,Gene,lncRNA,gene,NC_000018.10,1,59062216,59070273,3
14863,14864,3063558,gene-LOC107985156,GeneID:107985156,LOC107985156,Gene,lncRNA,gene,NC_000018.10,-1,59380244,59403350,1
14864,14865,3063736,gene-LOC105372151,GeneID:105372151,LOC105372151,Gene,lncRNA,gene,NC_000018.10,1,59927371,59951320,3
14865,14866,3063761,gene-LOC105372152,GeneID:105372152,LOC105372152,Gene,lncRNA,gene,NC_000018.10,1,60027149,60044469,1
14866,14867,3063770,gene-LOC105372155,GeneID:105372155,LOC105372155,Gene,lncRNA,gene,NC_000018.10,1,60294440,60301145,2
14867,14868,3063786,gene-LOC105372156,GeneID:105372156,LOC105372156,Gene,lncRNA,gene,NC_000018.10,1,60637898,60646250,2
14868,14869,3063881,gene-LOC105372157,GeneID:105372157,LOC105372157,Gene,lncRNA,gene,NC_000018.10,1,61652034,61662578,3
14869,14870,3063893,gene-LINC01544,"GeneID:100996669,HGNC:HGNC:51312",LINC01544,Gene,lncRNA,gene,NC_000018.10,1,61748176,61754695,1
14870,14871,3063938,gene-LOC105372159,GeneID:105372159,LOC105372159,Gene,lncRNA,gene,NC_000018.10,1,61894553,61905769,1
14871,14872,3063943,gene-LOC112268209,GeneID:112268209,LOC112268209,Gene,lncRNA,gene,NC_000018.10,-1,61897669,61910418,1
14872,14873,3063949,gene-LOC105372158,GeneID:105372158,LOC105372158,Gene,lncRNA,gene,NC_000018.10,-1,61980030,62018182,1
14873,14874,3066316,gene-LOC105372160,GeneID:105372160,LOC105372160,Gene,lncRNA,gene,NC_000018.10,-1,62758015,62773855,5
14874,14875,3066341,gene-LOC105372161,GeneID:105372161,LOC105372161,Gene,lncRNA,gene,NC_000018.10,1,63088443,63098143,1
14875,14876,3067105,gene-LOC105372165,GeneID:105372165,LOC105372165,Gene,lncRNA,gene,NC_000018.10,-1,63966365,63972591,1
14876,14877,3067272,gene-LINC00305,"GeneID:221241,HGNC:HGNC:28597,MIM:617489",LINC00305,Gene,lncRNA,gene,NC_000018.10,-1,64080009,64149026,1
14877,14878,3067278,gene-LINC01924,"GeneID:284294,HGNC:HGNC:27600",LINC01924,Gene,lncRNA,gene,NC_000018.10,1,64104091,64423601,1
14878,14879,3067290,gene-LINC01538,"GeneID:400654,HGNC:HGNC:51306",LINC01538,Gene,lncRNA,gene,NC_000018.10,-1,64213082,64260055,1
14879,14880,3067295,gene-LOC105372166,GeneID:105372166,LOC105372166,Gene,lncRNA,gene,NC_000018.10,-1,64538100,64539163,1
14880,14881,3067299,gene-LOC105372167,GeneID:105372167,LOC105372167,Gene,lncRNA,gene,NC_000018.10,-1,64630290,64631351,1
14881,14882,3067303,gene-LOC107985178,GeneID:107985178,LOC107985178,Gene,lncRNA,gene,NC_000018.10,1,64826458,64951642,1
14882,14883,3067310,gene-LOC101927404,GeneID:101927404,LOC101927404,Gene,lncRNA,gene,NC_000018.10,-1,64871957,64993037,6
14883,14884,3067349,gene-LOC105372168,GeneID:105372168,LOC105372168,Gene,lncRNA,gene,NC_000018.10,1,65131920,65144207,1
14884,14885,3067356,gene-LINC01916,"GeneID:107985128,HGNC:HGNC:52735",LINC01916,Gene,lncRNA,gene,NC_000018.10,1,65423958,65448230,1
14885,14886,3067361,gene-LOC105372169,GeneID:105372169,LOC105372169,Gene,lncRNA,gene,NC_000018.10,-1,65464892,65506672,1
14886,14887,3067464,gene-LOC105372170,GeneID:105372170,LOC105372170,Gene,lncRNA,gene,NC_000018.10,-1,66110545,66112212,1
14887,14888,3067587,gene-MIR5011,"GeneID:100847002,HGNC:HGNC:43496,miRBase:MI0017879",MIR5011,Gene,miRNA,gene,NC_000018.10,1,67081584,67081686,3
14888,14889,3067600,gene-LOC643542,GeneID:643542,LOC643542,Gene,lncRNA,gene,NC_000018.10,1,67516546,67899619,1
14889,14890,3067607,gene-LOC105372174,GeneID:105372174,LOC105372174,Gene,lncRNA,gene,NC_000018.10,-1,67587120,67626419,1
14890,14891,3067612,gene-LOC105372173,GeneID:105372173,LOC105372173,Gene,lncRNA,gene,NC_000018.10,-1,67668196,67767079,5
14891,14892,3067634,gene-LOC105372172,GeneID:105372172,LOC105372172,Gene,lncRNA,gene,NC_000018.10,1,67767174,67782417,2
14892,14893,3067644,gene-LINC01903,"GeneID:101927430,HGNC:HGNC:52722",LINC01903,Gene,lncRNA,gene,NC_000018.10,-1,67808507,67814822,1
14893,14894,3067649,gene-LINC01912,"GeneID:105372175,HGNC:HGNC:52731",LINC01912,Gene,lncRNA,gene,NC_000018.10,-1,68258129,68264812,1
14894,14895,3068114,gene-LOC107985134,GeneID:107985134,LOC107985134,Gene,lncRNA,gene,NC_000018.10,1,69146176,69166689,1
14895,14896,3068118,gene-LOC107985135,GeneID:107985135,LOC107985135,Gene,lncRNA,gene,NC_000018.10,1,69286106,69297782,1
14896,14897,3068123,gene-LOC107985136,GeneID:107985136,LOC107985136,Gene,lncRNA,gene,NC_000018.10,1,69367688,69377247,1
14897,14898,3068186,gene-LOC105372179,GeneID:105372179,LOC105372179,Gene,lncRNA,gene,NC_000018.10,1,69469931,69471736,1
14898,14899,3068190,gene-LOC105372178,GeneID:105372178,LOC105372178,Gene,lncRNA,gene,NC_000018.10,-1,69712804,69737246,1
14899,14900,3068195,gene-LOC107985138,GeneID:107985138,LOC107985138,Gene,lncRNA,gene,NC_000018.10,1,69777295,69781416,1
14900,14901,3069864,gene-LOC105372180,GeneID:105372180,LOC105372180,Gene,lncRNA,gene,NC_000018.10,1,70205727,70211286,4
14901,14902,3069881,gene-LOC107985158,GeneID:107985158,LOC107985158,Gene,lncRNA,gene,NC_000018.10,-1,70250775,70264405,1
14902,14903,3069903,gene-LINC01909,"GeneID:101927481,HGNC:HGNC:52728",LINC01909,Gene,lncRNA,gene,NC_000018.10,1,70335439,70352459,1
14903,14904,3069909,gene-LIVAR,"GeneID:102724895,HGNC:HGNC:53130",LIVAR,Gene,lncRNA,gene,NC_000018.10,-1,70335508,70338180,1
14904,14905,3069913,gene-LINC01910,"GeneID:101060542,HGNC:HGNC:52729",LINC01910,Gene,lncRNA,gene,NC_000018.10,-1,70380140,70384591,1
14905,14906,3069920,gene-LOC112268215,GeneID:112268215,LOC112268215,Gene,lncRNA,gene,NC_000018.10,-1,70429149,70430178,2
14906,14907,3069930,gene-LOC105376872,GeneID:105376872,LOC105376872,Gene,lncRNA,gene,NC_000018.10,1,70464782,70531787,2
14907,14908,3069949,gene-LOC107985166,GeneID:107985166,LOC107985166,Gene,lncRNA,gene,NC_000018.10,-1,70668239,70671336,2
14908,14909,3069958,gene-LOC105372185,GeneID:105372185,LOC105372185,Gene,lncRNA,gene,NC_000018.10,1,70756017,70787438,3
14909,14910,3069973,gene-LOC105372188,GeneID:105372188,LOC105372188,Gene,lncRNA,gene,NC_000018.10,1,71197951,71203431,1
14910,14911,3069979,gene-LOC105372187,GeneID:105372187,LOC105372187,Gene,lncRNA,gene,NC_000018.10,-1,71215626,71218006,2
14911,14912,3069987,gene-LOC107985179,GeneID:107985179,LOC107985179,Gene,lncRNA,gene,NC_000018.10,1,71432085,71623999,1
14912,14913,3069992,gene-LINC01541,"GeneID:100505776,HGNC:HGNC:51309",LINC01541,Gene,lncRNA,gene,NC_000018.10,-1,71519964,71578956,2
14913,14914,3070007,gene-LOC105372186,GeneID:105372186,LOC105372186,Gene,lncRNA,gene,NC_000018.10,1,71642675,71646597,1
14914,14915,3070012,gene-LINC01899,"GeneID:102724913,HGNC:HGNC:52718",LINC01899,Gene,lncRNA,gene,NC_000018.10,-1,71732615,71782226,1
14915,14916,3070019,gene-LOC105376873,GeneID:105376873,LOC105376873,Gene,lncRNA,gene,NC_000018.10,1,71777919,71799769,1
14916,14917,3070024,gene-LOC102725148,GeneID:102725148,LOC102725148,Gene,lncRNA,gene,NC_000018.10,1,71810455,71839333,2
14917,14918,3070034,gene-LOC105372189,GeneID:105372189,LOC105372189,Gene,lncRNA,gene,NC_000018.10,-1,72147669,72172865,1
14918,14919,3070347,gene-MIR548AV,"GeneID:100847083,HGNC:HGNC:43537,miRBase:MI0019152",MIR548AV,Gene,miRNA,gene,NC_000018.10,-1,72853321,72853382,3
14919,14920,3070354,gene-LOC100505797,GeneID:100505797,LOC100505797,Gene,lncRNA,gene,NC_000018.10,1,72868388,72881399,2
14920,14921,3070362,gene-LOC400655,GeneID:400655,LOC400655,Gene,lncRNA,gene,NC_000018.10,-1,73154058,73264498,1
14921,14922,3070370,gene-LINC02582,"GeneID:100505817,HGNC:HGNC:53792",LINC02582,Gene,lncRNA,gene,NC_000018.10,1,73324941,73349889,1
14922,14923,3070379,gene-LOC105372190,GeneID:105372190,LOC105372190,Gene,lncRNA,gene,NC_000018.10,-1,73683099,73691317,1
14923,14924,3070384,gene-LOC105372191,GeneID:105372191,LOC105372191,Gene,lncRNA,gene,NC_000018.10,1,73756384,73784778,1
14924,14925,3070648,gene-LINC01922,"GeneID:101927606,HGNC:HGNC:52741",LINC01922,Gene,lncRNA,gene,NC_000018.10,1,74409448,74413209,1
14925,14926,3070970,gene-LINC00909,"GeneID:400657,HGNC:HGNC:44331",LINC00909,Gene,lncRNA,gene,NC_000018.10,-1,74591774,74597835,1
14926,14927,3070978,gene-LOC107985130,GeneID:107985130,LOC107985130,Gene,lncRNA,gene,NC_000018.10,-1,74922007,74929668,1
14927,14928,3070982,gene-LOC105376874,GeneID:105376874,LOC105376874,Gene,lncRNA,gene,NC_000018.10,1,75165553,75180784,1
14928,14929,3071015,gene-LOC105372200,GeneID:105372200,LOC105372200,Gene,lncRNA,gene,NC_000018.10,1,75405446,75426607,3
14929,14930,3071056,gene-LOC107985177,GeneID:107985177,LOC107985177,Gene,lncRNA,gene,NC_000018.10,1,75455695,75468835,1
14930,14931,3071061,gene-LOC105372201,GeneID:105372201,LOC105372201,Gene,lncRNA,gene,NC_000018.10,1,75472803,75478546,3
14931,14932,3071074,gene-LOC105372202,GeneID:105372202,LOC105372202,Gene,lncRNA,gene,NC_000018.10,-1,75506227,75510005,1
14932,14933,3071079,gene-LINC01898,"GeneID:100505853,HGNC:HGNC:52717",LINC01898,Gene,lncRNA,gene,NC_000018.10,-1,75696083,75712403,1
14933,14934,3071083,gene-LOC105372203,GeneID:105372203,LOC105372203,Gene,lncRNA,gene,NC_000018.10,-1,76005064,76008252,2
14934,14935,3071097,gene-LOC339298,GeneID:339298,LOC339298,Gene,lncRNA,gene,NC_000018.10,1,76122998,76145255,1
14935,14936,3071105,gene-LOC105372206,GeneID:105372206,LOC105372206,Gene,lncRNA,gene,NC_000018.10,-1,76196699,76207440,1
14936,14937,3071110,gene-LINC01893,"GeneID:105372207,HGNC:HGNC:52712",LINC01893,Gene,lncRNA,gene,NC_000018.10,1,76209510,76215824,1
14937,14938,3071116,gene-LOC105372208,GeneID:105372208,LOC105372208,Gene,lncRNA,gene,NC_000018.10,1,76218197,76221719,2
14938,14939,3071123,gene-LOC105372210,GeneID:105372210,LOC105372210,Gene,lncRNA,gene,NC_000018.10,-1,76223335,76254271,1
14939,14940,3071129,gene-LOC105372209,GeneID:105372209,LOC105372209,Gene,lncRNA,gene,NC_000018.10,1,76232934,76260119,8
14940,14941,3071200,gene-LOC105372211,GeneID:105372211,LOC105372211,Gene,lncRNA,gene,NC_000018.10,-1,76278779,76325549,1
14941,14942,3071332,gene-LOC101927989,GeneID:101927989,LOC101927989,Gene,lncRNA,gene,NC_000018.10,1,76491652,76493918,1
14942,14943,3071342,gene-LINC00908,"GeneID:284276,HGNC:HGNC:27599",LINC00908,Gene,lncRNA,gene,NC_000018.10,1,76528655,76559827,1
14943,14944,3071347,gene-LINC00683,"GeneID:400660,HGNC:HGNC:44467",LINC00683,Gene,lncRNA,gene,NC_000018.10,1,76619777,76623559,1
14944,14945,3071351,gene-LINC01927,"GeneID:101927651,HGNC:HGNC:52749",LINC01927,Gene,lncRNA,gene,NC_000018.10,-1,76622781,76639011,1
14945,14946,3071358,gene-LOC107985151,GeneID:107985151,LOC107985151,Gene,lncRNA,gene,NC_000018.10,-1,76656317,76661368,1
14946,14947,3071363,gene-LOC105372212,GeneID:105372212,LOC105372212,Gene,lncRNA,gene,NC_000018.10,-1,76683237,76687092,1
